Trip ID,Destination,Region,Start date,End date,Duration (days),Traveler age,Traveler gender,Traveler nationality,Group size,Trip type,Accommodation type,Accommodation cost,Transportation type,Transportation cost,Food cost,Activities cost,Total cost,Season,Currency
4258,Ayubia,KPK,2025-09-27,2025-09-30,3,21,Female,Pakistani,4,Leisure,Budget,12390,Road,14784,16488,2337,45999,Autumn,PKR
4259,Shorkot,Punjab,2026-05-14,2026-05-16,2,45,Female,Pakistani,5,Business,Mid,18954,Road,15072,18860,3646,56532,Spring,PKR
4260,Toli Pir,AJK,2025-06-26,2025-06-30,4,43,Male,Pakistani,4,Business,Budget,15992,Road,6287,30672,2920,55871,Summer,PKR
4261,Nathia Gali,KPK,2025-12-10,2025-12-17,7,24,Male,Pakistani,4,Adventure,Mid,81102,Road,22193,93996,9226,206517,Winter,PKR
4262,Rohtas Fort,Punjab,2026-04-10,2026-04-20,10,56,Female,Pakistani,2,Business,Luxury,199050,Road,14250,107860,21430,342590,Spring,PKR
4263,Kandol Lake,KPK,2026-06-23,2026-06-26,3,48,Male,Foreign,3,Adventure,Budget,10227,Road,17118,14643,3462,45450,Summer,PKR
4264,Hammerhead Gwadar,Balochistan,2025-04-20,2025-04-24,4,31,Male,Pakistani,5,Leisure,Mid,47932,Flight,173990,50020,6232,278174,Spring,PKR
4265,Cape Monze,Sindh,2025-09-10,2025-09-13,3,48,Female,Foreign,1,Adventure,Budget,14574,Flight,33042,4593,2346,54555,Autumn,PKR
4266,Sadiq Garh Palace,Punjab,2026-09-20,2026-09-30,10,34,Male,Foreign,4,Adventure,Mid,78620,Road,14000,109080,19380,221080,Autumn,PKR
4267,Rawat Lake,Punjab,2025-08-07,2025-08-15,8,60,Male,Foreign,3,Business,Mid,73064,Flight,111618,59640,10864,255186,Summer,PKR
4268,Kurram Valley,KPK,2025-12-14,2025-12-20,6,22,Male,Foreign,2,Family,Mid,67704,Road,9430,31320,8616,117070,Winter,PKR
4269,Hunza Glacier,Gilgit-Baltistan,2025-06-20,2025-06-22,2,57,Male,Foreign,4,Business,Budget,7666,Road,38280,12264,1786,59996,Summer,PKR
4270,Chandragup Mud Volcano,Balochistan,2026-08-09,2026-08-18,9,20,Male,Foreign,3,Business,Mid,99936,Flight,95307,54351,11466,261060,Summer,PKR
4271,Mehrgarh,Balochistan,2026-06-13,2026-06-22,9,21,Male,Foreign,3,Family,Budget,32256,Flight,45111,45036,8748,131151,Summer,PKR
4272,Jiwani Beach,Balochistan,2025-09-29,2025-10-01,2,24,Female,Pakistani,2,Leisure,Mid,26314,Road,28072,12492,3432,70310,Autumn,PKR
4273,Shigar Fort,Gilgit-Baltistan,2026-02-01,2026-02-06,5,56,Male,Foreign,4,Adventure,Luxury,191295,Road,13912,121640,13670,340517,Winter,PKR
4274,Muzaffarabad,AJK,2026-05-25,2026-06-03,9,31,Female,Pakistani,3,Family,Luxury,330741,Road,700,130545,19494,481480,Spring,PKR
4275,Aliabad,Gilgit-Baltistan,2025-08-04,2025-08-12,8,21,Female,Foreign,3,Business,Mid,117592,Road,3712,91704,19056,232064,Summer,PKR
4276,Quaid-e-Azam Mausoleum,Sindh,2025-09-02,2025-09-09,7,60,Female,Pakistani,3,Leisure,Mid,81137,Road,11206,68901,13482,174726,Autumn,PKR
4277,Nambal Lake,AJK,2025-10-06,2025-10-15,9,35,Female,Pakistani,5,Leisure,Budget,29070,Flight,207690,70695,7623,315078,Autumn,PKR
4278,Chalt,Gilgit-Baltistan,2026-07-08,2026-07-10,2,24,Male,Pakistani,2,Business,Budget,10680,Road,9296,7264,1234,28474,Summer,PKR
4279,Babusar Top,KPK,2026-08-10,2026-08-13,3,22,Male,Pakistani,1,Adventure,Mid,30759,Flight,31364,7323,3108,72554,Summer,PKR
4280,Gandhara,KPK,2025-05-19,2025-05-29,10,58,Female,Pakistani,1,Leisure,Mid,115840,Flight,30714,36350,14790,197694,Spring,PKR
4281,Paradise Point,Sindh,2026-01-22,2026-01-26,4,59,Male,Pakistani,5,Leisure,Mid,48032,Road,2649,52500,6332,109513,Winter,PKR
4282,Pakka Qila Hyderabad,Sindh,2026-07-27,2026-08-02,6,57,Female,Foreign,3,Business,Budget,31674,Road,5467,24426,6252,67819,Summer,PKR
4283,Timargara (Lower Dir),KPK,2026-04-27,2026-05-04,7,19,Male,Pakistani,5,Leisure,Mid,76083,Road,3074,85435,9674,174266,Spring,PKR
4284,Gindai Gol,Gilgit-Baltistan,2025-11-06,2025-11-08,2,22,Female,Pakistani,4,Family,Mid,25086,Road,22915,31680,3132,82813,Autumn,PKR
4285,Rawalakot,AJK,2025-01-08,2025-01-18,10,56,Male,Foreign,1,Family,Budget,34190,Road,7956,14890,6750,63786,Winter,PKR
4286,Arang Kel,AJK,2026-07-27,2026-07-30,3,54,Female,Foreign,4,Family,Luxury,75453,Road,11616,61044,7770,155883,Summer,PKR
4287,Ushu Forest,KPK,2026-06-11,2026-06-16,5,60,Female,Pakistani,5,Family,Mid,41650,Road,3361,67175,5635,117821,Summer,PKR
4288,Juniper Forest Ziarat,Balochistan,2026-08-19,2026-08-22,3,41,Female,Foreign,1,Adventure,Mid,25611,Flight,23139,11127,3984,63861,Summer,PKR
4289,Naltar Valley,Gilgit-Baltistan,2025-02-22,2025-02-24,2,42,Male,Foreign,2,Leisure,Luxury,54974,Road,20650,21452,6202,103278,Winter,PKR
4290,Rush Lake,Gilgit-Baltistan,2025-08-23,2025-09-01,9,23,Male,Pakistani,4,Business,Mid,77085,Road,10238,133920,9936,231179,Summer,PKR
4291,Pakistan Maritime Museum,Sindh,2025-01-17,2025-01-25,8,60,Female,Pakistani,2,Leisure,Luxury,185112,Road,9028,96896,19640,310676,Winter,PKR
4292,Karak,KPK,2025-06-02,2025-06-12,10,22,Male,Foreign,3,Business,Mid,147050,Road,1922,91950,11850,252772,Summer,PKR
4293,Minapin,Gilgit-Baltistan,2025-12-09,2025-12-14,5,19,Female,Pakistani,2,Business,Mid,62930,Road,29898,22590,5320,120738,Winter,PKR
4294,Fort Munro,Punjab,2026-02-18,2026-02-23,5,47,Male,Foreign,2,Leisure,Budget,18895,Road,9664,16190,3625,48374,Winter,PKR
4295,Kaghan,KPK,2025-06-15,2025-06-20,5,42,Male,Pakistani,4,Family,Budget,18805,Road,16170,39620,3980,78575,Summer,PKR
4296,Kurram Valley,KPK,2026-06-04,2026-06-08,4,27,Male,Foreign,3,Adventure,Mid,58808,Flight,62295,40620,7620,169343,Summer,PKR
4297,Birir Valley,KPK,2026-04-21,2026-04-29,8,40,Female,Pakistani,2,Family,Budget,24792,Road,11466,34496,4456,75210,Spring,PKR
4298,Mardan,KPK,2025-09-05,2025-09-08,3,52,Female,Foreign,5,Adventure,Budget,10110,Road,5387,23130,2553,41180,Autumn,PKR
4299,Khalti Lake,Gilgit-Baltistan,2026-03-22,2026-03-24,2,48,Female,Pakistani,3,Adventure,Mid,19956,Flight,65544,12570,2382,100452,Spring,PKR
4300,Ratti Gali Lake,AJK,2026-07-17,2026-07-22,5,33,Male,Pakistani,2,Family,Budget,19270,Road,5560,21040,4805,50675,Summer,PKR
4301,Dhandh Wildlife Sanctuary,Sindh,2025-01-26,2025-02-05,10,50,Male,Pakistani,1,Business,Mid,92150,Road,30144,38220,16570,177084,Winter,PKR
4302,Namal Lake,Punjab,2025-06-21,2025-06-28,7,40,Female,Foreign,3,Business,Mid,45269,Road,9419,48867,8519,112074,Summer,PKR
4303,Sheikhupura,Punjab,2026-03-19,2026-03-24,5,32,Female,Foreign,2,Business,Mid,41200,Road,19474,33510,6415,100599,Spring,PKR
4304,Lake Saif-ul-Malook,KPK,2025-09-18,2025-09-27,9,26,Female,Pakistani,5,Adventure,Mid,108738,Road,33840,105480,15705,263763,Autumn,PKR
4305,Kallar Kahar,Punjab,2026-04-01,2026-04-05,4,36,Male,Pakistani,1,Business,Budget,11688,Road,5918,6760,3180,27546,Spring,PKR
4306,Chandragup Mud Volcano,Balochistan,2025-06-11,2025-06-15,4,28,Female,Foreign,1,Business,Budget,19208,Flight,28148,6912,4172,58440,Summer,PKR
4307,Chikkar,AJK,2026-04-24,2026-04-29,5,19,Female,Pakistani,3,Business,Budget,21355,Road,23499,26790,4325,75969,Spring,PKR
4308,Lake Saif-ul-Malook,KPK,2025-03-24,2025-03-29,5,41,Female,Foreign,1,Family,Mid,53535,Road,4224,15065,7890,80714,Spring,PKR
4309,Nani Mandir Hinglaj,Balochistan,2025-08-16,2025-08-18,2,30,Female,Pakistani,1,Business,Mid,22098,Road,5130,4362,4320,35910,Summer,PKR
4310,Khunjerab Pass,Gilgit-Baltistan,2025-08-19,2025-08-25,6,31,Male,Pakistani,5,Business,Mid,89286,Road,41702,82860,10368,224216,Summer,PKR
4311,Lansdowne Bridge Sukkur,Sindh,2025-09-13,2025-09-16,3,60,Female,Foreign,2,Adventure,Mid,28761,Road,14420,16188,4980,64349,Autumn,PKR
4312,Banjon,AJK,2026-01-15,2026-01-20,5,18,Male,Foreign,1,Leisure,Budget,23255,Road,8257,10950,3455,45917,Winter,PKR
4313,Abbottabad,KPK,2025-02-09,2025-02-19,10,27,Male,Foreign,1,Adventure,Budget,38810,Road,6545,18380,6750,70485,Winter,PKR
4314,Cape Monze,Sindh,2025-02-05,2025-02-09,4,34,Female,Pakistani,5,Adventure,Mid,38620,Road,12818,43780,4860,100078,Winter,PKR
4315,Ghizer Valley,Gilgit-Baltistan,2025-06-13,2025-06-18,5,27,Female,Foreign,1,Adventure,Mid,72290,Flight,37523,14505,11015,135333,Summer,PKR
4316,Kartarpur Corridor,Punjab,2025-11-20,2025-11-30,10,33,Female,Pakistani,4,Business,Budget,20110,Road,8251,62320,8760,99441,Autumn,PKR
4317,Cholistan Forts,Punjab,2025-03-22,2025-03-31,9,57,Male,Foreign,1,Family,Mid,103545,Road,17484,26766,15696,163491,Spring,PKR
4318,Booni,KPK,2025-08-11,2025-08-13,2,27,Male,Pakistani,3,Leisure,Mid,21794,Road,21753,14166,4530,62243,Summer,PKR
4319,Chalta Valley,Gilgit-Baltistan,2026-01-30,2026-02-02,3,45,Male,Foreign,4,Business,Luxury,92274,Flight,63264,62136,9012,226686,Winter,PKR
4320,Banjon,AJK,2025-11-10,2025-11-12,2,44,Male,Foreign,4,Leisure,Mid,29350,Road,8780,31464,3728,73322,Autumn,PKR
4321,Multan,Punjab,2025-03-05,2025-03-11,6,37,Female,Pakistani,3,Business,Mid,47130,Flight,54360,49500,9714,160704,Spring,PKR
4322,Prospect Point Ziarat,Balochistan,2026-02-23,2026-03-05,10,39,Male,Pakistani,3,Family,Luxury,224100,Road,12889,128880,26430,392299,Winter,PKR
4323,Kartarpur Corridor,Punjab,2026-05-07,2026-05-12,5,37,Female,Pakistani,4,Family,Budget,18120,Road,12376,20740,3500,54736,Spring,PKR
4324,Derawar Fort,Punjab,2025-07-24,2025-08-01,8,36,Male,Pakistani,3,Business,Luxury,233320,Road,19684,83376,22368,358748,Summer,PKR
4325,Multan,Punjab,2026-10-24,2026-10-27,3,57,Female,Pakistani,2,Family,Mid,27138,Road,17200,16068,4308,64714,Autumn,PKR
4326,Nani Mandir Hinglaj,Balochistan,2026-06-23,2026-06-30,7,34,Male,Foreign,2,Adventure,Luxury,205835,Flight,36580,60410,13811,316636,Summer,PKR
4327,Rush Lake,Gilgit-Baltistan,2025-07-20,2025-07-23,3,28,Male,Foreign,2,Business,Luxury,117465,Road,16475,34992,6996,175928,Summer,PKR
4328,Wazirabad,Punjab,2026-05-05,2026-05-14,9,23,Male,Pakistani,2,Family,Mid,55602,Road,34710,55188,13212,158712,Spring,PKR
4329,Mailsi,Punjab,2025-12-04,2025-12-12,8,42,Male,Pakistani,1,Business,Budget,26256,Road,14160,13904,5136,59456,Winter,PKR
4330,Bukkur Island,Sindh,2025-12-22,2025-12-30,8,19,Male,Pakistani,2,Leisure,Mid,80160,Road,16068,42688,9760,148676,Winter,PKR
4331,Talash,KPK,2025-06-06,2025-06-16,10,38,Female,Foreign,2,Leisure,Mid,146440,Flight,70602,75500,18170,310712,Summer,PKR
4332,Burewala,Punjab,2026-03-13,2026-03-17,4,59,Female,Foreign,2,Leisure,Luxury,79424,Road,17010,33560,9460,139454,Spring,PKR
4333,Birir Valley,KPK,2025-06-18,2025-06-28,10,27,Male,Pakistani,1,Adventure,Mid,144560,Road,9730,33980,13560,201830,Summer,PKR
4334,Rawalakot,AJK,2025-02-24,2025-03-03,7,55,Male,Foreign,1,Business,Mid,79576,Road,3772,25872,8869,118089,Winter,PKR
4335,Hangu,KPK,2025-10-31,2025-11-02,2,28,Female,Foreign,3,Business,Mid,29188,Road,19135,18648,2746,69717,Autumn,PKR
4336,Kabirwala,Punjab,2025-11-29,2025-12-06,7,21,Male,Pakistani,5,Adventure,Luxury,167440,Road,4224,146755,21329,339748,Autumn,PKR
4337,Chandragup Mud Volcano,Balochistan,2025-11-20,2025-11-24,4,30,Male,Pakistani,3,Leisure,Luxury,120696,Road,8176,46032,8792,183696,Autumn,PKR
4338,Gujrat,Punjab,2026-08-26,2026-09-01,6,59,Male,Foreign,2,Adventure,Luxury,97596,Road,10792,55140,16842,180370,Summer,PKR
4339,Lahore,Punjab,2025-10-09,2025-10-13,4,55,Male,Pakistani,2,Adventure,Mid,33040,Flight,70184,18376,6816,128416,Autumn,PKR
4340,Rana Resort,Punjab,2026-06-09,2026-06-13,4,37,Male,Foreign,4,Family,Mid,42228,Road,3667,41728,7140,94763,Summer,PKR
4341,Gindai Gol,Gilgit-Baltistan,2026-07-08,2026-07-18,10,52,Male,Foreign,5,Leisure,Budget,35650,Flight,100915,78950,11660,227175,Summer,PKR
4342,Chipursan Valley,Gilgit-Baltistan,2026-11-15,2026-11-19,4,18,Male,Pakistani,3,Business,Luxury,109000,Flight,83994,57168,11712,261874,Autumn,PKR
4343,Kurram Valley,KPK,2026-12-02,2026-12-12,10,31,Female,Foreign,2,Adventure,Mid,100540,Road,21200,53980,12440,188160,Winter,PKR
4344,Okara,Punjab,2025-01-29,2025-02-08,10,18,Female,Pakistani,5,Adventure,Mid,70720,Road,10577,168100,19530,268927,Winter,PKR
4345,Golden Beach Gwadar,Balochistan,2026-04-07,2026-04-10,3,19,Female,Foreign,3,Business,Mid,29931,Road,25600,25065,5565,86161,Spring,PKR
4346,Multan,Punjab,2025-10-12,2025-10-18,6,47,Male,Foreign,2,Business,Mid,56244,Road,10812,23280,9708,100044,Autumn,PKR
4347,Borith Lake,Gilgit-Baltistan,2025-06-30,2025-07-08,8,20,Female,Pakistani,2,Family,Luxury,308104,Road,154,107088,26512,441858,Summer,PKR
4348,Barpu,Gilgit-Baltistan,2026-04-27,2026-05-04,7,36,Female,Foreign,1,Leisure,Mid,100583,Flight,20696,25207,11949,158435,Spring,PKR
4349,Paradise Point,Sindh,2026-11-09,2026-11-12,3,19,Female,Foreign,3,Business,Mid,38985,Road,29004,28566,5802,102357,Autumn,PKR
4350,Chuprial,KPK,2026-04-29,2026-05-01,2,38,Female,Foreign,5,Leisure,Budget,8884,Road,5817,20190,1816,36707,Spring,PKR
4351,Pakistan Maritime Museum,Sindh,2025-12-19,2025-12-24,5,60,Male,Pakistani,2,Adventure,Mid,52465,Flight,50548,37540,5815,146368,Winter,PKR
4352,Nani Mandir Hinglaj,Balochistan,2026-06-15,2026-06-21,6,53,Female,Pakistani,1,Leisure,Luxury,142164,Road,56200,24762,22632,245758,Summer,PKR
4353,Mehrgarh,Balochistan,2026-03-29,2026-04-03,5,56,Female,Pakistani,5,Adventure,Budget,23380,Road,6182,34450,5375,69387,Spring,PKR
4354,Galyat,KPK,2026-12-31,2027-01-06,6,59,Female,Foreign,5,Business,Mid,50388,Road,16720,62820,14508,144436,Winter,PKR
4355,Nanga Parbat Base Camp (Fairy Meadows),Gilgit-Baltistan,2025-04-01,2025-04-10,9,28,Male,Pakistani,4,Family,Budget,43146,Road,24259,50292,10548,128245,Spring,PKR
4356,Shrine of Shah Abdul Latif Bhittai,Sindh,2026-02-15,2026-02-17,2,57,Female,Foreign,5,Business,Mid,20596,Road,2964,36480,4428,64468,Winter,PKR
4357,Ghulkin Glacier,Gilgit-Baltistan,2025-02-20,2025-02-23,3,41,Male,Foreign,1,Family,Mid,26418,Road,6984,10227,3870,47499,Winter,PKR
4358,Turtle Beach,Sindh,2025-10-06,2025-10-10,4,49,Male,Pakistani,3,Leisure,Budget,19552,Road,26419,23292,4092,73355,Autumn,PKR
4359,Ghoragali,KPK,2026-10-31,2026-11-02,2,45,Male,Foreign,2,Leisure,Mid,22260,Road,12630,9208,4344,48442,Autumn,PKR
4360,Kel,AJK,2026-02-23,2026-03-05,10,39,Female,Foreign,1,Business,Budget,44790,Road,11248,16160,11830,84028,Winter,PKR
4361,Gupis Valley,Gilgit-Baltistan,2025-11-18,2025-11-20,2,39,Male,Pakistani,1,Adventure,Budget,8992,Road,50464,3146,1542,64144,Autumn,PKR
4362,Khaplu Fort,Gilgit-Baltistan,2025-01-11,2025-01-15,4,45,Female,Pakistani,2,Adventure,Mid,49764,Road,23184,20040,7368,100356,Winter,PKR
4363,Ormara Viewpoint,Balochistan,2026-05-13,2026-05-21,8,18,Female,Pakistani,4,Family,Mid,97552,Flight,131912,121984,17552,369000,Spring,PKR
4364,Cape Monze,Sindh,2026-12-17,2026-12-25,8,36,Male,Pakistani,4,Business,Mid,57464,Road,46838,111968,13352,229622,Winter,PKR
4365,Rupal Valley,Gilgit-Baltistan,2026-09-23,2026-09-27,4,34,Male,Foreign,5,Leisure,Luxury,117128,Flight,117025,110940,11368,356461,Autumn,PKR
4366,Sheikhupura,Punjab,2026-12-30,2027-01-04,5,53,Female,Foreign,2,Business,Mid,35575,Road,11360,25880,6025,78840,Winter,PKR
4367,Sethi House,KPK,2025-11-28,2025-12-06,8,46,Male,Pakistani,4,Business,Mid,108496,Road,8736,75456,17040,209728,Autumn,PKR
4368,Takht-i-Bahi,KPK,2026-02-24,2026-02-26,2,27,Male,Pakistani,1,Adventure,Budget,10768,Road,33990,2420,1306,48484,Winter,PKR
4369,Sonmiani Beach,Sindh,2025-03-03,2025-03-08,5,47,Female,Foreign,1,Family,Luxury,113945,Flight,44254,30660,7935,196794,Spring,PKR
4370,Shorkot,Punjab,2025-01-31,2025-02-05,5,30,Female,Foreign,2,Business,Budget,14095,Road,14200,11570,2635,42500,Winter,PKR
4371,Kharan Desert,Balochistan,2025-03-21,2025-03-29,8,60,Male,Foreign,5,Family,Budget,50160,Road,5760,86480,6904,149304,Spring,PKR
4372,Karak,KPK,2025-11-20,2025-11-26,6,53,Male,Foreign,4,Leisure,Mid,62370,Road,7584,60528,10146,140628,Autumn,PKR
4373,Sheikhupura,Punjab,2026-04-05,2026-04-08,3,59,Female,Foreign,4,Family,Budget,9984,Road,8955,13536,2064,34539,Spring,PKR
4374,Vehari,Punjab,2026-10-29,2026-11-05,7,54,Female,Pakistani,5,Adventure,Budget,27734,Road,2900,46935,6083,83652,Autumn,PKR
4375,Lodhran,Punjab,2025-02-11,2025-02-16,5,44,Male,Pakistani,2,Family,Budget,17965,Road,6425,13930,3330,41650,Winter,PKR
4376,Kargah Buddha,Gilgit-Baltistan,2026-09-20,2026-09-24,4,43,Male,Pakistani,5,Adventure,Mid,40208,Road,3016,56200,6548,105972,Autumn,PKR
4377,Jalalabad,Gilgit-Baltistan,2026-11-15,2026-11-23,8,44,Female,Foreign,1,Business,Budget,41632,Flight,35756,10256,7864,95508,Autumn,PKR
4378,Tilla Jogian,Punjab,2025-11-03,2025-11-09,6,32,Male,Foreign,1,Family,Mid,56622,Road,5348,13032,10752,85754,Autumn,PKR
4379,Talagang,Punjab,2026-02-08,2026-02-15,7,28,Male,Pakistani,1,Family,Budget,27118,Road,7176,10017,4844,49155,Winter,PKR
4380,Chiniot,Punjab,2025-10-29,2025-11-08,10,35,Male,Pakistani,4,Leisure,Mid,84240,Road,6072,88280,14070,192662,Autumn,PKR
4381,Mangla Dam,AJK,2025-01-10,2025-01-18,8,34,Male,Foreign,1,Adventure,Mid,81216,Road,6440,29768,8584,126008,Winter,PKR
4382,Kohat,KPK,2025-04-16,2025-04-18,2,32,Female,Pakistani,5,Family,Budget,9090,Road,23386,13830,1724,48030,Spring,PKR
4383,Hoper Glacier,Gilgit-Baltistan,2026-03-17,2026-03-21,4,33,Male,Foreign,2,Family,Mid,55956,Road,12560,30056,7436,106008,Spring,PKR
4384,Saral Lake,AJK,2026-09-10,2026-09-19,9,52,Male,Foreign,3,Family,Mid,103491,Road,9408,99711,18423,231033,Autumn,PKR
4385,Sunset Park Gwadar,Balochistan,2025-01-28,2025-01-30,2,45,Female,Pakistani,1,Adventure,Mid,27884,Flight,44710,4100,3372,80066,Winter,PKR
4386,Bala Hissar (Gilgit),Gilgit-Baltistan,2026-10-14,2026-10-20,6,21,Female,Pakistani,4,Leisure,Mid,67788,Flight,77172,95088,13434,253482,Autumn,PKR
4387,Tatta Pani,AJK,2026-12-28,2027-01-01,4,23,Female,Foreign,2,Adventure,Mid,53952,Road,28956,20040,4188,107136,Winter,PKR
4388,Gwadar Beach,Balochistan,2026-10-07,2026-10-16,9,49,Female,Foreign,4,Adventure,Mid,105516,Road,36629,131616,19872,293633,Autumn,PKR
4389,Khewra Salt Mines,Punjab,2026-06-24,2026-06-27,3,44,Male,Pakistani,2,Business,Mid,21327,Road,1353,13008,5880,41568,Summer,PKR
4390,Lakki Marwat,KPK,2025-03-27,2025-04-06,10,29,Female,Pakistani,2,Leisure,Mid,96120,Road,5750,65440,11840,179150,Spring,PKR
4391,Minapin,Gilgit-Baltistan,2025-11-30,2025-12-09,9,18,Male,Foreign,4,Business,Budget,42795,Road,13989,50904,6597,114285,Autumn,PKR
4392,Mian Channu,Punjab,2025-10-15,2025-10-19,4,28,Female,Pakistani,3,Leisure,Mid,46344,Road,1435,41832,7100,96711,Autumn,PKR
4393,East Bay Gwadar,Balochistan,2026-10-21,2026-10-26,5,19,Male,Pakistani,5,Leisure,Mid,54635,Road,15388,56125,10060,136208,Autumn,PKR
4394,Parachinar,KPK,2025-11-10,2025-11-12,2,39,Female,Pakistani,2,Business,Mid,17934,Road,8720,8428,2220,37302,Autumn,PKR
4395,Gupis Valley,Gilgit-Baltistan,2025-08-10,2025-08-15,5,45,Male,Pakistani,4,Adventure,Mid,67050,Road,11155,53960,11730,143895,Summer,PKR
4396,Miani,Punjab,2026-12-10,2026-12-15,5,45,Male,Pakistani,2,Business,Mid,53995,Road,38400,21510,7670,121575,Winter,PKR
4397,Kuz Bandai,KPK,2026-07-03,2026-07-10,7,27,Male,Pakistani,5,Family,Luxury,267897,Road,1864,226590,28434,524785,Summer,PKR
4398,Nur Jahan Tomb,Punjab,2025-08-21,2025-08-29,8,52,Male,Pakistani,4,Leisure,Mid,84200,Road,7344,103072,13984,208600,Summer,PKR
4399,Mud Volcano Hingol,Balochistan,2026-09-26,2026-10-03,7,37,Female,Foreign,3,Family,Mid,64435,Road,8678,42126,11039,126278,Autumn,PKR
4400,Multan,Punjab,2026-04-21,2026-04-29,8,39,Female,Pakistani,3,Family,Luxury,180816,Road,9002,92688,25600,308106,Spring,PKR
4401,K-2 Base Camp,Gilgit-Baltistan,2026-02-19,2026-02-21,2,52,Male,Pakistani,3,Adventure,Budget,10336,Road,13056,9192,1606,34190,Winter,PKR
4402,Bagh,AJK,2026-08-25,2026-09-02,8,33,Female,Foreign,2,Business,Budget,28216,Road,4945,25712,7736,66609,Summer,PKR
4403,Nagar Valley,Gilgit-Baltistan,2025-03-04,2025-03-08,4,34,Male,Pakistani,3,Family,Budget,14268,Flight,71151,17772,2316,105507,Spring,PKR
4404,Minapin,Gilgit-Baltistan,2026-05-26,2026-06-01,6,18,Female,Foreign,1,Family,Luxury,231780,Road,9238,30582,17700,289300,Spring,PKR
4405,Abbottabad,KPK,2026-07-04,2026-07-11,7,55,Male,Pakistani,5,Business,Budget,37275,Road,17138,63665,5362,123440,Summer,PKR
4406,Thandiani,KPK,2025-10-16,2025-10-22,6,46,Female,Foreign,4,Business,Luxury,132864,Road,10490,133296,16662,293312,Autumn,PKR
4407,Ishkoman Valley,Gilgit-Baltistan,2025-07-24,2025-07-30,6,36,Male,Foreign,2,Leisure,Mid,76182,Road,5428,42780,14214,138604,Summer,PKR
4408,Yasin Valley,Gilgit-Baltistan,2026-12-30,2027-01-02,3,59,Male,Pakistani,2,Business,Budget,13626,Flight,44058,10314,1911,69909,Winter,PKR
4409,Peshawar,KPK,2025-05-29,2025-06-07,9,29,Male,Pakistani,5,Adventure,Budget,45711,Road,33432,73620,4752,157515,Spring,PKR
4410,Bala Hissar (Peshawar),KPK,2026-06-12,2026-06-16,4,29,Male,Pakistani,2,Family,Luxury,92340,Road,11856,50320,19284,173800,Summer,PKR
4411,Chakwal,Punjab,2026-10-19,2026-10-24,5,28,Female,Pakistani,2,Adventure,Budget,13965,Road,7077,16920,3080,41042,Autumn,PKR
4412,Skardu,Gilgit-Baltistan,2025-07-04,2025-07-14,10,53,Female,Foreign,4,Family,Mid,142500,Road,31008,158320,14510,346338,Summer,PKR
4413,Pakka Qila Hyderabad,Sindh,2025-06-03,2025-06-08,5,51,Female,Foreign,2,Business,Budget,24940,Road,16666,19520,4090,65216,Summer,PKR
4414,Burewala,Punjab,2026-08-26,2026-09-05,10,50,Male,Pakistani,4,Leisure,Mid,96470,Road,22712,119440,19590,258212,Summer,PKR
4415,Attabad Lake,Gilgit-Baltistan,2025-09-05,2025-09-15,10,27,Male,Foreign,5,Adventure,Mid,87420,Road,21571,134750,19560,263301,Autumn,PKR
4416,Pakka Qila Hyderabad,Sindh,2026-05-28,2026-06-05,8,49,Male,Foreign,3,Business,Luxury,274720,Flight,89523,137568,23976,525787,Spring,PKR
4417,Khalti Lake,Gilgit-Baltistan,2026-01-24,2026-01-27,3,37,Female,Foreign,4,Business,Mid,33954,Road,5216,45168,4686,89024,Winter,PKR
4418,Chappar Gali,KPK,2026-06-24,2026-06-30,6,23,Female,Foreign,5,Adventure,Luxury,140088,Road,8467,202830,17970,369355,Summer,PKR
4419,Pyala Lake,KPK,2026-01-06,2026-01-13,7,28,Male,Foreign,5,Family,Luxury,260351,Road,25824,206710,19047,511932,Winter,PKR
4420,Khushab,Punjab,2026-10-30,2026-11-05,6,52,Male,Pakistani,2,Business,Luxury,143316,Road,4117,63912,15372,226717,Autumn,PKR
4421,Cholistan Desert,Punjab,2025-05-16,2025-05-25,9,21,Female,Pakistani,5,Business,Mid,74745,Road,15567,90945,14220,195477,Spring,PKR
4422,Chakwal,Punjab,2025-01-26,2025-02-02,7,42,Male,Pakistani,3,Adventure,Mid,82243,Road,4558,41055,13650,141506,Winter,PKR
4423,Swat Valley,KPK,2025-11-04,2025-11-13,9,59,Female,Pakistani,5,Family,Luxury,337005,Road,3369,293130,21411,654915,Autumn,PKR
4424,Bhurban,Punjab,2026-11-21,2026-11-24,3,59,Male,Pakistani,1,Family,Budget,9237,Road,4624,3936,2325,20122,Autumn,PKR
4425,Badshahi Mosque,Punjab,2026-06-27,2026-07-03,6,21,Male,Foreign,2,Family,Luxury,108378,Road,15096,51720,11820,187014,Summer,PKR
4426,Faiz Mahal Khairpur,Sindh,2025-03-31,2025-04-09,9,46,Female,Pakistani,3,Business,Luxury,308277,Flight,104511,147528,15426,575742,Spring,PKR
4427,Laram Top,KPK,2026-03-01,2026-03-10,9,31,Female,Foreign,5,Adventure,Mid,95958,Road,14095,113985,10863,234901,Spring,PKR
4428,Mingora,KPK,2026-05-27,2026-06-03,7,30,Female,Foreign,5,Family,Mid,89467,Road,12321,78155,14119,194062,Spring,PKR
4429,Ayubia,KPK,2026-11-05,2026-11-09,4,55,Male,Foreign,5,Family,Mid,54020,Road,4570,43240,7220,109050,Autumn,PKR
